code	product_name	ingredients_text	categories	brands	countries	countries_tags
8909000000093	Seed Mix Roasted	Pumpkin seeds, Sunflower seeds, Flax seeds, Watermelon seeds	Snacks, Seed snacks	HealthyMe Select	en:India	en:india
8909000000094	Baked Nachni Chips	Ragi flour, Rice flour, Salt, Olive oil	Snacks, Baked snacks, Millet snacks	HealthyMe Select	en:India	en:india
8909000000095	Whole Wheat Cracker	Whole wheat flour, Olive oil, Salt, Herbs	Snacks, Crackers, Healthy snacks	HealthyMe Select	en:India	en:india
8909000000096	Baked Moong Dal Chips	Moong dal flour, Rice bran oil, Salt, Spices	Snacks, Baked snacks, Pulse snacks	HealthyMe Select	en:India	en:india
8909000000097	Protein Puffs Lentil	Lentil flour, Rice flour, Olive oil, Salt	Snacks, Puffs, High protein foods	HealthyMe Select	en:India	en:india
8909000000098	Mini Ragi Khari	Ragi flour, Whole wheat flour, Ghee, Salt	Snacks, Bakery foods, Millet snacks	HealthyMe Select	en:India	en:india
8909000000099	Baked Corn Chips	Corn flour, Sunflower oil, Salt	Snacks, Baked snacks, Corn snacks	HealthyMe Select	en:India	en:india
8909000000100	Vegetable Soup Cup Low Sodium	Tomato powder, Carrot powder, Onion powder, Garlic, Herbs, Salt	Instant foods, Soups, Healthy alternatives	HealthyMe Select	en:India	en:india
8908000000001	Lays Classic Chips	Potatoes, Palm oil, Salt	Snacks, Chips	Lays	en:India	en:india
8908000000002	Lays Cream Onion Chips	Potatoes, Oil, Milk solids, Sugar, Salt, Flavour enhancers (621,627)	Snacks, Chips	Lays	en:India	en:india
8908000000003	Balaji Masala Chips	Potatoes, Palm oil, Salt, Spices	Snacks, Chips	Balaji	en:India	en:india
8908000000004	Kurkure Masala Munch	Corn meal, Palm oil, Salt, MSG (621), Artificial flavours	Snacks	Kurkure	en:India	en:india
8908000000005	Bingo Mad Angles	Corn flour, Palm oil, Sugar, Salt, MSG	Snacks	Bingo	en:India	en:india
8908000000006	Cheetos Puff	Corn meal, Oil, Salt, Artificial flavours	Snacks	Cheetos	en:India	en:india
8908000000007	Britannia Good Day Biscuit	Maida, Sugar, Palm oil, Milk solids, Raising agents	Snacks, Biscuits	Britannia	en:India	en:india
8908000000008	Bourbon Biscuit	Maida, Sugar, Cocoa, Hydrogenated fat	Snacks, Biscuits	Britannia	en:India	en:india
8908000000009	Hide & Seek Biscuit	Maida, Sugar, Cocoa solids, Vegetable fat	Snacks, Biscuits	Parle	en:India	en:india
8908000000010	Oreo Biscuit	Maida, Sugar, Palm oil, Cocoa	Snacks, Biscuits	Oreo	en:India	en:india
8908000000011	KitKat Chocolate	Sugar, Cocoa butter, Milk solids, Maida	Snacks, Chocolate	Nestle	en:India	en:india
8908000000012	Dairy Milk Chocolate	Sugar, Milk solids, Cocoa butter, Emulsifier	Snacks, Chocolate	Cadbury	en:India	en:india
8908000000013	Munch Wafer	Sugar, Wheat flour, Palm oil	Snacks, Chocolate	Nestle	en:India	en:india
8908000000014	Pepsi Soft Drink	Carbonated water, Sugar, Caffeine, Caramel colour	Beverages	PepsiCo	en:India	en:india
8908000000015	Coca Cola	Carbonated water, Sugar, Caramel colour, Caffeine	Beverages	CocaCola	en:India	en:india
8908000000016	Fanta Orange	Carbonated water, Sugar, Artificial colour, Flavour	Beverages	CocaCola	en:India	en:india
8908000000017	Thums Up	Carbonated water, Sugar, Caffeine	Beverages	CocaCola	en:India	en:india
8908000000018	Maggi Noodles	Maida, Palm oil, Salt, MSG (621), Flavour enhancers	Instant Food	Nestle	en:India	en:india
8908000000019	Yippee Noodles	Maida, Oil, Salt, Artificial flavours	Instant Food	ITC	en:India	en:india
8908000000020	Amul Ice Cream	Vanilla, Sugar, Milk solids, Stabilizers	Dairy	Amul	en:India	en:india
8908000000021	Chocolate Ice Cream	Milk solids, Sugar, Cocoa, Stabilizers	Dairy	Local	en:India	en:india
8908000000022	White Bread	Maida, Sugar, Yeast, Improvers	Bakery	Local	en:India	en:india
8908000000023	Burger Bun	Maida, Sugar, Oil, Yeast	Bakery	Local	en:India	en:india
8908000000024	Ketchup Sauce	Sugar, Tomato paste, Salt, Preservatives	Sauces	Local	en:India	en:india
8908000000025	Mayonnaise	Refined oil, Sugar, Salt, Stabilizers	Sauces	Local	en:India	en:india
8908000000026	Potato Wafers	Potatoes, Palm oil, Salt	Snacks	Local	en:India	en:india
8908000000027	Fried Namkeen	Mixture, Oil, Salt, Spices	Snacks	Local	en:India	en:india
8908000000028	Energy Drink	Caffeine, Sugar, Artificial flavours	Beverages	Local	en:India	en:india
8908000000029	Sweet Lassi Packed	Curd, Sugar, Flavour	Beverages	Local	en:India	en:india
8908000000030	Flavoured Milk	Milk, Sugar, Artificial flavours	Beverages	Local	en:India	en:india
00000604	banana sily yellow		Boissons et préparations de boissons, Boissons	Weinbrand	Indien, Germany	en:germany,en:india
00000605	banana mari		Boissons et préparations de boissons, Boissons	Brandy	Indien, Germany	en:germany,en:india
00000663					en:India	en:india
00000703			Beverages and beverages preparations, Beverages	Likör	Indien, Germany	en:germany,en:india
00000723	KAJU KATLI		Confectioneries	KAKADA	India	en:india
00000740	Hershey s milk nuggets			Hershey's	en:India	en:india
00000839	Muesli	Multictain Flakes (83.9%) [Rotted at 7%), Wheat Flakes (35%) (Wheat, lodised Salt, Malt Extract, Emulsifier (INS 322) & Antioxidant (INS 320) Corn Flakes (11.9%) (Corn Grits, lodised Salt, Malt Extract, Emulsifier (INS 322) & Antioxidant (INS 320)1, Apple Juice Concentrate (10%), Dried Fruits & Nuts (5%) [Sliced Almonds (2.5%), Raisins (2.5%)], Emulsifier (INS 322) Flavours [Artificial (Red Apple) & Natural flavouring substances] & Antioxidant (INS 320) STORAGE INSTRUCTIONS: 1. Not to be consumed if seal is broken 2. Secure lid tightly after every use 3. Store in dry place and away from heat and light. ALLERGEN: Contains Soy, Wheat, Oats, Barley & Nut	Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Mueslis	Amazon solimo	India	en:india
00000901			Beverages and beverages preparations, Beverages	Weinbrand	Indien, Germany	en:germany,en:india
0000101403163	Potato	Potato	Potatoes		India	en:india
0000101403165	Onion	Onion	Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Condiments,Vegetables based foods,Culinary plants,Fresh foods,Fresh plant-based foods,Onions and their products,Fresh vegetables,Onions,Fresh onions	More	India	en:india
0000101403173					en:india	en:india
0000101403175	Bhendi	Bhendi	Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Vegetables	More	India	en:india
0000101403177	Bitter Gourd	Bitter Gourd	vegetables	More	India	en:india
0000101403187	Ginger	Ginger	Plant-based foods and beverages,Plant-based foods,Condiments,Spices,Ginger	More	India	en:india
0000101403189					en:india	en:india
0000101403193	Bottle Gourd	Bottle Gourd	Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Vegetables	More	India	en:india
0000101403199	Cabbage		Cabbages	More	India	en:india
0000101403203					India	en:india
0000101481695	Spinach	Spinach	Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Vegetables,Fresh foods,Fresh plant-based foods,Leaf vegetables,Fresh vegetables,Spinachs,Fresh spinachs	More	India	en:india
0000101481697	Coriander	Coriander	Plant-based foods and beverages,Plant-based foods,Coriander products	More	India	en:india
0000101481699	Chilli Green		vegetables,chilli		India	en:india
0000101481701	Cauliflower		vegetables,Fresh cauliflowers		India	en:india
0000101481703	Cucumber	Cucumber	Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Vegetables,Cucumbers	More	India	en:india
0000101481707	Green Peas	Green Peas	Fresh green peas	More	India	en:india
0000101481721	Mint leaves	Mint leaves	Mint		India	en:india
0000101481723	Radish	Radish	vegetables	More	India	en:india
0000101481737	Cluster Beans	Cluster Beans	vegetables	More	India	en:india
0000101481741	Sapota	Sapota	fruits	More	India	en:india
0000101481757	Broad Beans (Avare Chikadi)	Broad Beans	vegetables	More	India	en:india
0000101646249					en:india	en:india
0000101646267	Carrot	Carrot	Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Fresh foods,Fresh plant-based foods,Fresh vegetables	More	India	en:india
0000101646321					en:india	en:india
0000101713364	Fresh Mango Raw		Mangoes		India	en:india
0000102239128	Lemon	Lemon	fresh fruit	More	India	en:india
0000104918560					en:India	en:india
00001062	Blue Tea Chamomile Flower Herbal Tea	Chamomile Flowers	teas	Blue Tea	India	en:india
0000110000439	Aa Royal Masoor Dal-500g				en:India	en:india
0000110000447	Aa Royal Suger-1Kg				en:India	en:india
0000110007067			raw peanut		en:India	en:india
0000110007233	good Datly				en:India	en:india
00001101	Organic Goat Feed - Mash	Maida, sugar, edible veg fat, salt,milk solids, yeast, vanilla powder, improvers		Inewa,Scratch And Peck Feeds	Germany,India,World	en:germany,en:india,en:world
0000111111231	More Fresh 100% whole wheat bread	MRP: Rs.55.00 (Rs.0.13 Per g) (Incl. Of all taxes) NET WT: 400 g Whole Wheat Flour, Sugar, Yeast, lodised Salt, Refined Palmolein Oil, Soya Flour, Emulsifier(INS 476,471 481(1) Preservative (INS 282), Antioxidant (INS 300), Improver (INS 1100), Acidity Regulator (INS 260)	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads	More	India	en:india
00001119					en:India	en:india
0000113979068					en:India	en:india
0000120000555	AA Unbarnded Urad Dal Gota				en:India	en:india
0000120000564	AA Unbranded Rajma Chitra-200g	Rajma Chitra	Rajma	AA Unbranded	India	en:india
0000120000845	Aa Royal Suger Powder-250g				en:India	en:india
00001221	Name				en:IN	en:india
00001232	Formula 2		dietary supplement	Herbalife	France,India	en:france,en:india
00001233	Coop Croissant Naturell 60g	Hvetemel, smør (fløte (melk), melkesyrebakterier), vann, sukker, gjær, salt, egg, hvetegluten, enzym, melbehandlingsmiddel (E 300).	Dietary supplements, Bodybuilding supplements, Protein powders, en:croissants	GOMAN AS	India, World	en:india,en:world
00001247	Shake Mix Vanilla Flavour	Soy Protein Isolate, Sugar, Fructose Powder, Whey Protein Concentrate, Lecithin Powder, Ca Powder, Calcium Caseinate, Potassium Chloride, Artificial vanilla flavouring substances, Diluent (Dicalcium P phosphate-INS 340 (ii), Papain Powder, Antioxidant (Ascorbyl palmitate - INS 304),  Emulsifier (Glyceryl monostearate - INS 471), Sweetener (Sucralose - INS 955), Stabilizer [Dipotassium hydroge INS. 341 (i)), Minerals ##, Sodium Caseinate, Vitamins&quot;, Psyllium Husk Powder, Zingiber officinale Rhizome	Dietary supplements	Herbalife	India,Ireland	en:india,en:ireland
00001248	Chocolate + Vanila Powder		Dietary supplements, Bodybuilding supplements, Protein powders	Blackbelt Protein	Ireland, en:india	en:india,en:ireland
0000125465235					en:India	en:india
00001269	MCT C8-Öl	Hvetemel, vann, smør (melk) 12%, sukker, rapsolje, kokosolje, herdet rapsolje, gjær, modifisert potetstivelse, eggeplomme, bringebær (2%), mysepulver (melk), konsistensmiddel E 953, salt, aprikoskjerner, havreolje, stabilisator E 440, E 412,  E 401, E 516, E 450, vegetabilsk emulgator E 472e, E 471, farge E 170, E 160a, aroma, helmelkspulver, glukosesirup, geleringsmiddel E 406, melbehandlingsmiddel enzym, E 300, melkeprotein, surhetsregulerende middel E 330, mandler.		GOMAN AS	India	en:india
00001279	Mogli chai schoko				Switzerland, en:india	en:india,en:switzerland
00001291	Afresh	Tea Powder (Orange Pekoe Extract, Green Tea Extract), Bulking Agent (Maltodextrin), Sweetener (Fructose), Nature identical favouring substance, Caffeine Powder	Energy drinks	Herbalife	en:india	en:india
00001295	Feed Grade Soybeans			H‑E‑B, Rural Route 1	Ireland, World, en:india	en:india,en:ireland,en:world
00001296	Afresh Energy Drink Mix		Beverages and beverages preparations, Beverage preparations, en:dehydrated-beverages	Herbalife	India,World	en:india,en:world
0000130000220	Aa Royal Sabudana Small-500gm				en:India	en:india
0000130010365	Aa Unbranded Masoor Dal-1Kg				en:India	en:india
0000130623409					en:india	en:india
0000140000116	Aa Unbranded Urad Dal Split-1Kg	Urad Dal	Urad Dal	Daylis Fresh	India	en:india
0000140000204	Aa Unbranded Urad Dal Gota	Urad Dal	Urad Dal	Daylis Fresh	India	en:india
0000140000211	Aa Royal Soya Chunk-250g				en:India	en:india
0000140000371	Aa Umbranded Rajma Chitra -1Kg				en:India	en:india
0000140000585	Aa Unbranded Urad Black Split-1Kg				en:India	en:india
0000140000607	Aa Royal Suger Powder- 500g				en:India	en:india
0000140000628	Aa Royal Soya Chunks -500g				en:India	en:india
0000140000846	Aa Royal Bajra Flour-1Kg				en:India	en:india
0000140001756	Aa Unbranded Rajma Chitra 500g				en:India	en:india
0000140006745	Aa Royal Makal Ata-1Kg				en:India	en:india
0000148019240	Fc salted peanuts				en:India	en:india
0000148019243	Bikaneri bhujia 150g(28)				en:India	en:india
0000151009660	Primium basmati 1kg				en:India	en:india
0000151009684	Masoor dal black whole 1kg (4)				en:India	en:india
0000151009685	Massor dal black whole 500g(14)				en:India	en:india
0000151009686	Masoor dal dhuli 1kg(3)	Masoor dal Dhuli	Plant-based foods and beverages,Plant-based foods,Legumes and their products,Legumes,Seeds,Legume seeds,Pulses,Masoor dal	Firstcrop	India	en:india
0000151009688	Masoor Malka big				en:India	en:india
0000151009690	Matar green 500g (12)				en:India	en:india
0000151009697	Moong whole 500g				en:India	en:india
0000151009701	Rajma chitra 1kg (10)				en:India	en:india
0000151009707	First crop Urad chilka 500g				en:India	en:india
0000151009709	Urad dhuli 500g (2)				en:India	en:india
0000151009710					en:India	en:india
0000151009712	Lobia white 500g(4)				en:India	en:india
0000151009750	Long grain 1kg				en:India	en:india
0000151010430	FC Dry fruits Pista R&S				en:India	en:india
0000151010431	First crop pista 200g				en:India	en:india
0000151010432	First crop Fig Regular(200h)				en:India	en:india
0000151010720	Prem raisins	100gm			India	en:india
0000151011448	Mix dal 1kg (5)				en:India	en:india
0000151011621	Penut 200g				en:India	en:india
0000151011626	First crop popcorn 500g				en:India	en:india
0000151011880	IT Himg powder				en:India	en:india
0000151012280	Imli tree hing 25g				en:India	en:india
0000151012297	IT ginger paste				en:India	en:india
0000151012425	Hara chana 500g (14)				en:India	en:india
0000151012881	Imli tree dhania 250g(26)				en:India	en:india
0000151012914	Soya granules 200g				en:India	en:india
0000151013261	Chana bomay				en:India	en:india
00001569	Shakemate		Dietary supplements,Bodybuilding supplements,Protein powders	Herbalife	Ireland, en:india	en:india,en:ireland
00001804	SPF. PA+++UVA SUNSCREEM				en:India	en:india
0000203007768	nutritional yeast flakes			urban platter	en:India	en:india
0000203927288	Whey Platinum Isolate Chocolate			Nakpro Nutrition	en:India	en:india
00002316			Common beans		en:india	en:india
00002345	egg		en:eggs		en:India	en:india
00002406					en:india	en:india
00002694			Tea cake		en:India	en:india
0000270000181	Sighara aata				en:India	en:india
00003126	meladerm SPF 30			PRO3+FESSIONAL	en:India	en:india
00003530					en:India	en:india
00003725					en:india	en:india
0000409728116	green apple			monin	en:India	en:india
00004114			en:dietary-supplements		en:India	en:india
0000422415241					en:india	en:india
0000437503044	Lay's tomato 🍅				en:India	en:india
0000456000011	Multigrain Atta			Goswasthya	en:India	en:india
00004815					en:india	en:india
0000490416006	Ma Nan almond				en:India	en:india
0000490416701	Manak walnut kernels				India	en:india
0000490416746	Ma Nan almond  american				en:India	en:india
0000490416752	Manak Pista				en:India	en:india
0000490416753	Ma Nan Dry fruit  mix				en:India	en:india
0000490416771	Maanak walnuts				en:India	en:india
0000490520091	White Till sesame seeds			Kanchan	en:India	en:india
0000490607259	Samrudhi raisins yellow			Samrudhi	en:India	en:india
0000490607260	Samrudhi Raisins yellow			Samrudhi	en:India	en:india
0000490626341					en:India	en:india
0000490837568					en:India	en:india
0000490837570	Plain nuts			Divine	en:India	en:india
0000490837571	Divine potato chips				en:India	en:india
0000490837578	Divine sarkara varatty				en:India	en:india
0000491126685	Twin Cities Curd Chillies	Green Chillies, Butter Milk, Iodised Salt	snacks,Curd snacks	Twin Cities	India	en:india
0000494355486			Filled white chocolates		en:India	en:india
0000500257319					en:India	en:india
00005115					en:india	en:india
0000535266262	Aaaa	Aaaaa	Snacks	Aaaaaa	en:India	en:india
0000547693024	DNV MUSTARD KASUNDI				en:India	en:india
0000567111402					en:India	en:india
0000582369754	Riddhi Siddhi Bakery		Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Rusks	Riddhi Siddhi	India	en:india
0000590000245	BUTTON MUSHROOM		Mushrooms	NutraGro	India	en:india
0000590001185	Carrot Red	Carrot	Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetable-based foods and beverages,Vegetables based foods,Vegetables,Carrots		India	en:india
0000590001282	French Beans		fresh vegetables		India	en:india
0000590001777	Green Peas	Green Peas	Peas,Fresh green peas		India	en:india
0000590001887	Muskmelon small		Fruits		India	en:india
0000590003338	Cabbage	Cabbage	Cabbage		India	en:india
0000590003837					India	en:india
0000590004475	Coriander		Fresh coriander leaves		India	en:india
0000590009369	Kimia dates		Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Dried products,Dried plant-based foods,Dried fruits,Dates		India	en:india
0000590009964	Tomato	Tomato	Tomato		India	en:india
0000590009967	Beetroot	Beetroot	Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetable-based foods and beverages,Vegetables based foods,Vegetables,Raw beetroot		India	en:india
0000590011315	Carrot		Vegetables		India	en:india
0000590011721	Beetroot		Beetroot		India	en:india
0000590014232	Cucumber French		Vegetables		India	en:india
0000599990534	Papaya Red Lady	Papaya	Fresh papayas	Curate	India	en:india
0000613138914					en:india	en:india
00006274					en:india	en:india
0000638634346					en:India	en:india
0000638716059					en:India	en:india
0000656885484					en:India	en:india
00007108					en:india	en:india
00007532	Gond Katira	Gond Katira	tragacanth gum	SFT	India	en:india
00007533	Cardamom Green Whole	Cardamom	Plant-based foods and beverages,Plant-based foods,Condiments,Herbs and spices,Spices,Cardamom	SFT	India	en:india
0000801964100	bakery			pooj	en:India	en:india
00008169			medicine		en:india	en:india
00008453	Sabja Seeds		Hoary Basil Seed	Bawaa	en:india	en:india
00008520	human				en:India	en:india
0000890607566	Lokenath Bhujiyawala				en:India	en:india
0000891224696	Rajma chitra 500g				en:India	en:india
0000927001791	Veg hakka noodles ( 6)				en:India	en:india
0000927002217	Rajma chitra 1kg(10)				en:India	en:india
0000927023540	Moong chilka 1kg (8)				en:India	en:india
0000932743634	banana chips			chirag wafers	en:India	en:india
